realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1951-05-01,16.8468
2019-12-23,2019-12-23,1951-06-01,16.7690
2019-12-23,2019-12-23,1951-07-01,16.4839
2019-12-23,2019-12-23,1951-08-01,16.3025
2019-12-23,2019-12-23,1951-09-01,16.3802
2019-12-23,2019-12-23,1951-10-01,16.3025
2019-12-23,2019-12-23,1951-11-01,16.4580
2019-12-23,2019-12-23,1951-12-01,16.5876
2019-12-23,2019-12-23,1952-01-01,16.7431
2019-12-23,2019-12-23,1952-02-01,16.8468
2019-12-23,2019-12-23,1952-03-01,16.9245
2019-12-23,2019-12-23,1952-04-01,16.7690
2019-12-23,2019-12-23,1952-05-01,16.7431
2019-12-23,2019-12-23,1952-06-01,16.5617
2019-12-23,2019-12-23,1952-07-01,16.1988
2019-12-23,2019-12-23,1952-08-01,17.3392
2019-12-23,2019-12-23,1952-09-01,17.9353
2019-12-23,2019-12-23,1952-10-01,18.2204
2019-12-23,2019-12-23,1952-11-01,18.5833
2019-12-23,2019-12-23,1952-12-01,18.7129
2019-12-23,2019-12-23,1953-01-01,18.7906
2019-12-23,2019-12-23,1953-02-01,18.9720
2019-12-23,2019-12-23,1953-03-01,19.1016
2019-12-23,2019-12-23,1953-04-01,19.1794
2019-12-23,2019-12-23,1953-05-01,19.2830
2019-12-23,2019-12-23,1953-06-01,19.1275
2019-12-23,2019-12-23,1953-07-01,19.2571
2019-12-23,2019-12-23,1953-08-01,19.2312
2019-12-23,2019-12-23,1953-09-01,18.8165
2019-12-23,2019-12-23,1953-10-01,18.6351
2019-12-23,2019-12-23,1953-11-01,18.1686
2019-12-23,2019-12-23,1953-12-01,17.7020
2019-12-23,2019-12-23,1954-01-01,17.5465
2019-12-23,2019-12-23,1954-02-01,17.4947
2019-12-23,2019-12-23,1954-03-01,17.4169
2019-12-23,2019-12-23,1954-04-01,17.2874
2019-12-23,2019-12-23,1954-05-01,17.4170
2019-12-23,2019-12-23,1954-06-01,17.4947
2019-12-23,2019-12-23,1954-07-01,17.4429
2019-12-23,2019-12-23,1954-08-01,17.3651
2019-12-23,2019-12-23,1954-09-01,17.4947
2019-12-23,2019-12-23,1954-10-01,17.6761
2019-12-23,2019-12-23,1954-11-01,17.9871
2019-12-23,2019-12-23,1954-12-01,18.2463
2019-12-23,2019-12-23,1955-01-01,18.6869
2019-12-23,2019-12-23,1955-02-01,18.8943
2019-12-23,2019-12-23,1955-03-01,19.3349
2019-12-23,2019-12-23,1955-04-01,19.6200
2019-12-23,2019-12-23,1955-05-01,19.9569
2019-12-23,2019-12-23,1955-06-01,19.9828
2019-12-23,2019-12-23,1955-07-01,20.0606
2019-12-23,2019-12-23,1955-08-01,20.0606
2019-12-23,2019-12-23,1955-09-01,20.1643
2019-12-23,2019-12-23,1955-10-01,20.4494
2019-12-23,2019-12-23,1955-11-01,20.5012
2019-12-23,2019-12-23,1955-12-01,20.7604
2019-12-23,2019-12-23,1956-01-01,20.6567
2019-12-23,2019-12-23,1956-02-01,20.5530
2019-12-23,2019-12-23,1956-03-01,20.5271
2019-12-23,2019-12-23,1956-04-01,20.8122
2019-12-23,2019-12-23,1956-05-01,20.5530
2019-12-23,2019-12-23,1956-06-01,20.3975
2019-12-23,2019-12-23,1956-07-01,19.5681
2019-12-23,2019-12-23,1956-08-01,20.4753
2019-12-23,2019-12-23,1956-09-01,20.8122
2019-12-23,2019-12-23,1956-10-01,21.0196
2019-12-23,2019-12-23,1956-11-01,20.9418
2019-12-23,2019-12-23,1956-12-01,21.2528
2019-12-23,2019-12-23,1957-01-01,21.1751
2019-12-23,2019-12-23,1957-02-01,21.4602
2019-12-23,2019-12-23,1957-03-01,21.3824
2019-12-23,2019-12-23,1957-04-01,21.0973
2019-12-23,2019-12-23,1957-05-01,20.9677
2019-12-23,2019-12-23,1957-06-01,21.1233
2019-12-23,2019-12-23,1957-07-01,21.1232
2019-12-23,2019-12-23,1957-08-01,21.1492
2019-12-23,2019-12-23,1957-09-01,20.9677
2019-12-23,2019-12-23,1957-10-01,20.5790
2019-12-23,2019-12-23,1957-11-01,20.1384
2019-12-23,2019-12-23,1957-12-01,19.7237
2019-12-23,2019-12-23,1958-01-01,19.3090
2019-12-23,2019-12-23,1958-02-01,18.8684
2019-12-23,2019-12-23,1958-03-01,18.6610
2019-12-23,2019-12-23,1958-04-01,18.3500
2019-12-23,2019-12-23,1958-05-01,18.5574
2019-12-23,2019-12-23,1958-06-01,19.1276
2019-12-23,2019-12-23,1958-07-01,19.2830
2019-12-23,2019-12-23,1958-08-01,19.6977
2019-12-23,2019-12-23,1958-09-01,19.8792
2019-12-23,2019-12-23,1958-10-01,19.9828
2019-12-23,2019-12-23,1958-11-01,20.7345
2019-12-23,2019-12-23,1958-12-01,20.7863
2019-12-23,2019-12-23,1959-01-01,21.1492
2019-12-23,2019-12-23,1959-02-01,21.5379
2019-12-23,2019-12-23,1959-03-01,21.8749
2019-12-23,2019-12-23,1959-04-01,22.3414
2019-12-23,2019-12-23,1959-05-01,22.6524
