realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,2012-04-01,96.8543
2019-12-23,2019-12-23,2012-05-01,97.7059
2019-12-23,2019-12-23,2012-06-01,96.4381
2019-12-23,2019-12-23,2012-07-01,98.7754
2019-12-23,2019-12-23,2012-08-01,97.3527
2019-12-23,2019-12-23,2012-09-01,100.9649
2019-12-23,2019-12-23,2012-10-01,106.8480
2019-12-23,2019-12-23,2012-11-01,108.2441
2019-12-23,2019-12-23,2012-12-01,109.0409
2019-12-23,2019-12-23,2013-01-01,108.0645
2019-12-23,2019-12-23,2013-02-01,109.9059
2019-12-23,2019-12-23,2013-03-01,110.8859
2019-12-23,2019-12-23,2013-04-01,113.1561
2019-12-23,2019-12-23,2013-05-01,112.5607
2019-12-23,2019-12-23,2013-06-01,111.8153
2019-12-23,2019-12-23,2013-07-01,115.1254
2019-12-23,2019-12-23,2013-08-01,115.8771
2019-12-23,2019-12-23,2013-09-01,119.7576
2019-12-23,2019-12-23,2013-10-01,118.4588
2019-12-23,2019-12-23,2013-11-01,121.1252
2019-12-23,2019-12-23,2013-12-01,121.5311
2019-12-23,2019-12-23,2014-01-01,123.8650
2019-12-23,2019-12-23,2014-02-01,125.1794
2019-12-23,2019-12-23,2014-03-01,127.3125
2019-12-23,2019-12-23,2014-04-01,131.9026
2019-12-23,2019-12-23,2014-05-01,132.5120
2019-12-23,2019-12-23,2014-06-01,134.1295
2019-12-23,2019-12-23,2014-07-01,135.1254
2019-12-23,2019-12-23,2014-08-01,136.7149
2019-12-23,2019-12-23,2014-09-01,139.1044
2019-12-23,2019-12-23,2014-10-01,141.8698
2019-12-23,2019-12-23,2014-11-01,143.1369
2019-12-23,2019-12-23,2014-12-01,145.6623
2019-12-23,2019-12-23,2015-01-01,144.4017
2019-12-23,2019-12-23,2015-02-01,146.3379
2019-12-23,2019-12-23,2015-03-01,147.3707
2019-12-23,2019-12-23,2015-04-01,148.4751
2019-12-23,2019-12-23,2015-05-01,145.6176
2019-12-23,2019-12-23,2015-06-01,143.7822
2019-12-23,2019-12-23,2015-07-01,145.0971
2019-12-23,2019-12-23,2015-08-01,144.6443
2019-12-23,2019-12-23,2015-09-01,145.5547
2019-12-23,2019-12-23,2015-10-01,144.4476
2019-12-23,2019-12-23,2015-11-01,143.3597
2019-12-23,2019-12-23,2015-12-01,142.3398
2019-12-23,2019-12-23,2016-01-01,141.5058
2019-12-23,2019-12-23,2016-02-01,139.3171
2019-12-23,2019-12-23,2016-03-01,139.7206
2019-12-23,2019-12-23,2016-04-01,136.4113
